sentence,label
"	Rumahtangga adalah satu institusi kekeluargaan yang menuntut persefahaman, perkongsian, serta sifat tolak ansur daripada semua ahli yang membentuk strukturnya. Untuk mewujudkan hubungan yang harmoni dalan keluarga,  semua ahli keluarga perlu memainkan peranan masing-masing terutamanya dalam waktu sukar seperti tempoh PKP, semua ahli keluarga suami, isteri, anak-anak mesti saling menyokong, bekerjasama dan bersatu hati dalam semua urusan rumahtangga bagi memastikan keharmonian institusi dapat dikekalkan,  Pandang ujian ini dari sudut yang positif. Jadikan tempoh PKP ini sebagai peluang untuk melakukan sesuatu yang lebih produktif, peluang untuk menjalinkan dan merapatkan hubungan dengan semua ahli keluaraga, dan melakukan aktiviti yang menyeronokkan. Semua kerja rumah ditanggung bersama. Bagi saya yang tidak pandai memasak, tibanya masa untuk meningkatkan kemahiran ini dengan melayari Internet, belajar cara memasak dengan Youtuber, salah seorangnya yang saya selalu mengikuti rancangannya ialah  Sugu Pavithra yang popular semasa PKP di Youtube.",2
"	Satu kelebihan yang ada pada saya ialah pengalaman sedia ada pada saya bertugas sebagai seorang guru.  Saya dapat memahami kandungan Psikologi Pendidikan dengan lebih rasional dan praktikal dengan mengaitkan teori-teori yang saya baca dalam buku dengan apa yang saya alami di sekolah.  Saya dapat mempraktikkan teori yang dipelajari pada pedagogi yang saya jalankan di sekolah.  Contohnya, saya lebih faham bahawa sebab anak murid saya tidak dapat ingat apa yang mereka belajar dalam kelas dan saya dapat membantu mereka dengan lebih berkesan setelah peningkatan penguasaan saya dalam Psikologi kognitif.  Ini dapat dibuktikan oleh eksperimen yang dijalankan oleh Cabeza and Coworkers mengenai Autobiographical Memory.",2
"	Saya juga memahami pencapaian mengatasi masalah saya juga bukan adalah satu perkara yang boleh dipuji. Tetapi, saya sangat bangga tentang kejayaan saya dalam mengatasi cabaran sendiri.",2
"	Saya melihat diri saya lebih bersedia dan positif menerima keadaan dalam fasa PKP ini setelah mendapat pelbagai maklumat dan sokongan. Ini dapat dilihat apabila saya mula berfikiran positif dan dapat menguruskan kehidupan dengan baik.",2
"	Saya memandang ancaman pandemik Covid-19 ini satu pengajaran kepada manusia jelata yang sekian lama ini sentiasa melakukan pelbagai aktiviti ekonomi mahu pun perkembangan infrastruktur.  Sebagai seorang guru Sains di sekolah, tiap-tiap tahun saya berbincang perkara Pencemaran Alam Semulajadi” dengan murid saya, data-data menunjukkan masalah pencemaran kian meningkat, malahan manusia di seluruh dunia tidak pernah berhentikan aktiviti-aktiviti yang mencemar bumi.  Sekarang, oleh sebab penularan Covid-19 ini, negara demi Negara melancarkan PKP masing-masing, satu kenyataan yang tidak dapat dinafikan bahawa Bumi kita pulih daripada pencemaran.  Ini akan dijadikan satu pengajaran pada manusia selama-lamanya.  Kehidupan saya bercorak norma baru akan saya kekalkan selepas pandemik ini.",0
"	Saya mendapati saya lebih bijak untuk menguruskan masa saya secara efektif selepas mematuhi target pengurusan masa yang ditetapkan. Sebelum kerajaan melaksanakan PKP, kebanyakan rakan sekerja dan saya sentiasa bekerja lebih masa dan sentiasa balik rumah pada pukul 4 petang. Dalam sepajang tempoh PKP, saya bukan sahaja menjimatkan masa perjalanan tetapi juga tidak bekerja lebih masa, jadi saya boleh menggunakan masa tersebut untuk melakukan rutin harian atau meumpukan perhatian pada pembelajaran saya.",2
"	Saya menyedari bahawa kognitif dapat membantu saya mengurus dan mengatasi cabaran-cabaran yang saya hadapi kerana isu-isu psikologi kognitif dalam minda saya seperti pemikiran dan persepsi mengalami perubahan. Saya juga mengalami perubahan bagi aspek emosi dan pertumbuhan kepribadian dalam sepajang tempoh Perintah Kawalan Pergerakan (PKP).",2
"	Saya menyedari bahawa saya mengendalikan cabaran-cabaran tersebut kerana saya banyak mengalami perubahan bagi aspek emosi, pemikiran dan pertumbuhan kepribadian dalam sepanjang tempoh Perintah Kawalan Pergerakan (PKP). Selain itu, saya menerima perasaan dan persepsi yang berbeza dengan situasi yang berbeza. Jadilah saya menyedari bahawa saya haruslah mengambil tindakan untuk menghapuskan pemikiran dan emosi yang negatif.",1
"	Saya sebagai seorang ayah, seorang guru dan juga seorang rakyat Malaysia, tidaklah pernah menghadapi fenomena pandemik COVID-19 sebegini.  Cabaran demi cabaran yang harus saya hadapi.  ",0
"	Saya telah biasa pergi gimnasium dan latih tubuh badan sendiri. Pada masa PKP, aktiviti gimnastik saya telah dihentikan. Saya berasa sangat tidak puas kerana tidak boleh bersenam. Berjoging di kawasan tempat juga dihalang oleh pihat kerajaan. Saya langsung tidak boleh bersenam pada masa ini. Saya hanya boleh bersenam di dalam rumah sendiri. ",0
"	Sebagai seorang ayah, ini menjadi tanggungjawab utama saya memastikan semua ahli keluarga kesayangan saya berada dalam keadaan sihat dan bebas daripada jangkitan virus ini.  Setiap kali saya keluar dari rumah, saya kena memakai penutup hidung dan muka; setiap kali saya balik ke rumah, saya kena mandi sebelum bersama ahli keluarga saya.  Ini telah menjadi SOP yang saya kena laksanakan setiap hari untuk menjamin kesihatan saya dan ahli keluarga saya.  Ini menjadi cabaran saya bahawa saya kena merancang aktiviti seharian saya supaya saya dapat mengurangkan bilangan kali keluar dari rumah demi mengurangkan kebarangkalian terjangkit virus COVID-19. ",1
"	Sebagai seorang guru di sekolah, Krisis global ini bukan sahaja menyebabkan pembelajaran dan pengajaran secara konvensional tertangguh, bahkan menjadikan tugasan saya semakin mencabar apabila saya perlu menyesuaikan diri dengan norma kehidupan dan kebiasaan baharu yang memerlukan proses Pengajaran dan Pembelajaran  dilaksanakan secara dalam talian.",0
"	Sebagai seorang pelajar sarjana, cabaran yang saya hadapi sepanjang tempoh PKP ialah pembelajaran bersemuka tidak dapat dijalankan. Untuk mengatasi masalah ini, para pensyarah secara berterusan telah membimbing pembelajaran secara intensif melaui pembelajaran atas talian. Namun, cabaran menimbul apabila gangguan sesi pembelajaran dalam talian berlaku kerana capaian internet yang tidak stabil dan aspek audio yang terputus-putus. Keadaan menjadi lagi sukar apabila perbincangan kerja kursus bersama ahli kumpulan dan pensyarah tidak dapat dijalankan secara berkesan sedangkan perbincangan bersemuka yang melibatkan interaksi secara langsung membawa kepada hasil perbincangan yang lebih jelas dan berkualiti. Saya juga terpaksa menduduki peperiksaan dalam talian. Dengan ini, penyesuaian diri dengan kaedah penyampaian yang merangkumi aspek penilaian dan pembelajaran alternatif secara maya menjadi salah satu cabaran bagi saya sepanjang tempoh PKP. ",0
"	Sebanyak 205 berita palsu berjayditangkis Pasukan Respons Pantas (PRP) yang ditubuhkan Kementerian Komunikasi dan Multimedia Malaysia (KKMM) susulan penularan wabak COVID-19 di negara ini semenjak PRP ditubuhkan pada 24 Mac lalu. Mengikut Pensyarah Kanan, Pusat Pengajian Perang Saraf Media dan Informasi Universiti Teknologi Mara (UiTM), Dr Noor Nirwandy Mat Noordin (2020), budaya penularan berita palsu akan mewujudkan kognitif negatif dalam kalangan masyarakat apabila timbulnya elemen panik, keterujaan dan permainan emosi yang akhirnya membawa kepada perkara negatif.  Dengan pengalaman dan pengetahuan saya, saya perlu menggunakan kebijasanaan saya untuk memastikan kesahihan berita yang ditularkan dalam media massa supaya tidak terperangkap dengan isu-isu negatif. Saya tahu saya patut mendapatkan sumber rasmi daripada laman media sosial pihak berautoriti dan akhbar utama tempatan. Dalam kes COVID-19 ini, laman Facebook Kementerian Kesihatan (KKM), Public Health dan Ketua Pengarah Kesihatan, Dr Noor Hisham Abdullah ialah antara rujukan utama mendapatkan maklumat sahih lagi terkini.",1
"	Sebelum PKP, saya telah melaksanakan rancangan kesihatan sendiri dengan baik setiap hari iaitu bersenam dan membuat gimnastik di bilik gimnastik. Saya juga menjadi ahli gimnastik selama tiga tahun.",1
"	Sebenarnya saya tidak mempunyai masa untuk bersenam pada hari bekerja kerana saya sentiasa tiba di rumah selepas pukul 4 petang. Selepas waktu persekolahan, saya hendaklah melatih murid-murid untuk menyertai berbagai-bagai pertandingan atau melaksanakan kelas tambahan bagi murid-murid Tahun 6. Selepas balik rumah dari kerja, saya hendaklah mengemaskan rumah dan memasak hidangan makan malam, jadi saya tidak bersemangat dan tenaga untuk bersenam. ",0
"	Sebenarnya, perhubungan saya dengan ibu tidak erat sebelum ini. Pada masa PKP, kami terpaksa dikuarantin di dalam rumah. Keadaan ini telah menambah masa kami di rumah dan bertemu dengan ahli keluarga sendiri. Pandangan saya selalu berbeza dengan ibu saya. Kami pun sentiasa berdebat tentang semua perkara. PKP telah menyebabkan perhubungan saya dengan ibu semakin teluk. Saya juga berasa bosan berada di dalam rumah.",0
"	Secara individu, saya menghadapi cabaran iaitu perlu sentiasa memastikan emosi saya bersedia untuk menghdapi norma baharu ini. Kebimbangan ancaman Covid-19 mendorong pelbagai jenis tingkah laku yang tidak sepatutnya seperti panic buying, kemurungan dan sebagainya. Kewujudan norma baharu ini berkemungkinan memberi impak buruk terhadap aspek psikologi sekiranya individu gagal membuat penyesuaian kendiri terhadap perubahan drastik tersebut. Oleh itu, persediaan dan kawalan emosi menjadi cabaran yang paling utama bagi saya untuk memastikan emosi saya sentiasa stabil dan sihat semasa memerangi pandemik Covid-19.",0
"	Sehingga hari ini, sudah lebih daripada 4 bulan pelaksanaan Perintah Kawalan Pergerakan.  Sama ada PKPP ini akan dilanjutkan lagi atau tidak masih menjadi tanda tanya, Daripada kenyataan Ketua Pengarah Kesihatan, Datuk Dr Noor Hisham Abdullah, menyatakan kes harian jangkitan tempatan menunjukkan trend penurunan sejajar dengan unjuran kementerian itu.  Saya rasa inilah harapan semua rakyat jelata dalam Negara mahu pun manusia di seluruh dunia.  Keresahan, kesedihan dan ketidaktentuan, tentunya ditafsirkan secara berbeza bagi setiap individu kerana masing-masing ada dugaan dan tanggungjawab yang perlu dihadapi. ",1
"	Sejak mengikuti program sarjana di UTM, saya sedar bahawa saya mengalami masalah daya ingatan yang semakin menurun terutamanya dalam usia sekarang.  Saya sentiasa membuat penilaian kendiri terhadap adakah saya berkemampuan menyempurnakan pengajian saya ini. Dengan adanya pengetahua mengenai Conceptual Knowledge, saya lebih faham akan apa yang saya belajar dan pengalaman yang saya lalui dapat disimpan di dalam otak saya dengan cara mengkategori.  Ini memang satu cara yang berkesan untuk saya menyimpan memori saya dengan lebih berkesan. ",2
"	Selain daripada keselamatan dan kesihatan ahli keluaraga, pengurusan rumahtangga juga merupakan satu cabaran kepada saya. Pada masa PKP, setiap hari perlu menyediakan makanan untuk ahli keluarga. Saya tidak pandai memasak dan selalunya makan di luar sebelum ini. Pada masa PKP saya perlu memikirkan makanan yang perlu disediakan sekurang-kurangnya 3 kali pada setiap hari. Selain itu, saya perlu belajar cara memasak yang berlainan supaya dapat  menyediakan makanan yang pelbagai. Saya juga perlu merancang untuk membeli bahan-bahan masakan, sayur-sayuran, barang keperluan harian dan sebagainya. Sekiranya tidak dirancang dengan teratur, semuanya akan menjadi kucar-kacir. Tambahan pula, pada mulanya seorang ahli keluarga yang dibenarkan keluar untuk membeli barangan dan dielakkan selalu keluar untuk membeli barangan.",0
"	Selain itu,  berlaku pemikiran dan emosi yang negatif terhadap sekeliling dan diri sendiri. Hal ini kerana  pemikiran tidak rasional akan mendatangkan kesan emosi yang negatif dan mempamerkan tingkah laku yang tidak kongruen. Ketakutan psikologi ini boleh diatasi dengan membentuk satu kaedah yang dapat mengawal minda atau pemikiran untuk mengawal ketakutan yang boleh menyumbang kepada panik. Antaranya, adalah dengan tidak terlalu mempercayai sepenuhnya maklumat daripada media sosial juga merupakan satu kaedah yang berupaya untuk mengawal ketakutan dan kebimbangan yang melampau. Justeru itu, tahap mental kita perlu diurus dengan sebaik mungkin ketika PKP berjalan agar diberi kesihatan mental yang sihat untuk memulakan langkah norma kehidupan yang baharu.",0
"	Selain itu, masa PKP yang panjang telah membosankan kehidupan saya. Saya berasa sangat bosan terhadapi kehidupan pada masa PKP itu. Walaupun masa saya di rumah sangat banyak, tetapi tidak berniat untuk membuat sesuatu sekata hobi saya.",0
"	Selain itu, saya berfikir untuk mencari cara penyelesaian dan mengambil keputusan untuk memberikan latihan kepada murid-murid yang lain dengan mengunakan strategi yang lain. Saya telah berhubung dengan pekerja sekolah saya untuk mendapatkan bantuan daripada mereka. Saya telah meminta bantuan mereka untuk memberikan buku-buku latihan yang terdapat di sekolah kepada murid-murid saya. Setelah saya memberikan buku-buku latihan, saya telah menghubungi ibu bapa murid-murid asli untuk membuat latihan pada setiap hari dalam buku latihan yang diberikan. Walaupun sukar menghubungi ibu bapa murid-murid tersebut, saya tetap mencuba pelbagai jenis kaedah untuk menyampaikan maklumat kepada murid-murid saya. Bukan itu sahaja, saya dapat peluang untuk balik ke tempat kerja atas urusan kewangan sekolah. Pada masa itu, saya telah menyediakan semua bahan bacaan, latihan dan aktiviti untuk murid-murid saya dan memberikan kepada mereka. Seterusnya, untuk menyiapkan kerja-kerja sekolah, saya telah berkolaborasi dengan guru-guru saya dan guru-guru sekolah lain untuk menyiapkan kerja sekolah mengikut masa yang ditetapkan. ",1
"	Selepas mempertimbangkan perkara tersebut dengan teliti, saya sudi membuat perubahan dalam pengajaran saya daripada pengajaran tradisional kepada pengajaran berasaskan teknologi supaya murid-murid dapat menimba ilmu dengan mengakses fail dan aplikasi pada peralatan elektronik di rumah masing-masing. Pada saat itu, saya menyedari bahawa saya sedang mengendalikan cabaran-cabaran tersebut dengan berfikiran positif walaupun penuh dengan ujian.",2
"	Semasa saya mengalami beberapa cabaran seperti kekurangan kemahiran aplikasi Google Classroom, saya mengalami perubahan emosi kepada kemurungan. Selepas saya menggunakan perspektif yang berbeza untuk menghadapi cabaran tersebut, saya dapat memandangkan cabaran ini secara positif. Saya juga bertindak segera mencari bahan-bahan video Youtube dan menghubungi rakan sekerja supaya mengenali Google Classroom dan menguasai aplikasinya.",2
"	Semua keadaan di atas telah menjadi cabaran yang agak besar bagi saya untuk mengoptimumkan pengajaran dan pembelajaran dalam talian ini.",0
"	Semua sekolah telah ditutup semasa PKP, akan tetapi proses pengajaran dan pembelajaran tetap diteruskan. Saya sebagai seorang guru, cabaran menguruskan pengajaran dalam talian merupakan satu cabaran yang besar, lebih-lebih lagi saya seorang guru yang kurang mahir dalam bidang teknologi ini. Pada mula-mulanya,  pengajaran dan pemudahcaraan (PdPc) dijalankan secara dalam talian seperti Google Classroom memang menimbulkan banyak masalah. Dalam masa berminggu-minggu saya perlu belajar sendiri melalui Youtube, Facebook dan sebagainya. Saya perlu menyelesaikan pelbagai masalah yang dihadapi oleh penjaga murid kerana mereka juga kurang mahir menggunakan teknologi baharu ini. Selain itu, saya juga perlu menyediakan bahan-bahan pembelajaran untuk  murid.  ",1
